,file,shot,start_s,end_s,start,end
37217,5318609185758554501.xml,622,2057.23,2061.09,00:34:17:23,00:34:21:09
37218,5318609185758554501.xml,623,2061.1,2063.09,00:34:21:10,00:34:23:09
37219,5318609185758554501.xml,624,2063.1,2068.1,00:34:23:10,00:34:28:10
37220,5318609185758554501.xml,625,2068.11,2077.12,00:34:28:11,00:34:37:12
37221,5318609185758554501.xml,626,2077.13,2079.11,00:34:37:13,00:34:39:11
37222,5318609185758554501.xml,627,2079.12,2081.09,00:34:39:12,00:34:41:09
37223,5318609185758554501.xml,628,2081.1,2082.17,00:34:41:10,00:34:42:17
37224,5318609185758554501.xml,629,2082.18,2084.11,00:34:42:18,00:34:44:11
37225,5318609185758554501.xml,630,2084.12,2086.03,00:34:44:12,00:34:46:03
37226,5318609185758554501.xml,631,2086.04,2092.18,00:34:46:04,00:34:52:18
37227,5318609185758554501.xml,632,2092.19,2099.21,00:34:52:19,00:34:59:21
37228,5318609185758554501.xml,633,2099.22,2103.05,00:34:59:22,00:35:03:05
37229,5318609185758554501.xml,634,2103.06,2104.23,00:35:03:06,00:35:04:23
37230,5318609185758554501.xml,635,2104.24,2108.04,00:35:04:24,00:35:08:04
37231,5318609185758554501.xml,636,2108.05,2112.21,00:35:08:05,00:35:12:21
37232,5318609185758554501.xml,637,2112.22,2116.18,00:35:12:22,00:35:16:18
37233,5318609185758554501.xml,638,2116.19,2117.19,00:35:16:19,00:35:17:19
37234,5318609185758554501.xml,639,2117.2,2119.15,00:35:17:20,00:35:19:15
37235,5318609185758554501.xml,640,2119.16,2121.06,00:35:19:16,00:35:21:06
37236,5318609185758554501.xml,641,2121.07,2133.22,00:35:21:07,00:35:33:22
37237,5318609185758554501.xml,642,2133.23,2136.05,00:35:33:23,00:35:36:05
37238,5318609185758554501.xml,643,2136.06,2139.03,00:35:36:06,00:35:39:03
37239,5318609185758554501.xml,644,2139.04,2140.23,00:35:39:04,00:35:40:23
37240,5318609185758554501.xml,645,2140.24,2144.21,00:35:40:24,00:35:44:21
37241,5318609185758554501.xml,646,2144.22,2149.24,00:35:44:22,00:35:49:24
37242,5318609185758554501.xml,647,2150.0,2152.2,00:35:50:00,00:35:52:20
37243,5318609185758554501.xml,648,2152.21,2157.03,00:35:52:21,00:35:57:03
37244,5318609185758554501.xml,649,2157.04,2159.07,00:35:57:04,00:35:59:07
37245,5318609185758554501.xml,650,2159.08,2161.17,00:35:59:08,00:36:01:17
37246,5318609185758554501.xml,651,2161.18,2162.24,00:36:01:18,00:36:02:24
37247,5318609185758554501.xml,652,2163.0,2165.02,00:36:03:00,00:36:05:02
37248,5318609185758554501.xml,653,2165.03,2166.13,00:36:05:03,00:36:06:13
37249,5318609185758554501.xml,654,2166.14,2169.07,00:36:06:14,00:36:09:07
37250,5318609185758554501.xml,655,2169.08,2175.11,00:36:09:08,00:36:15:11
37251,5318609185758554501.xml,656,2175.12,2177.04,00:36:15:12,00:36:17:04
37252,5318609185758554501.xml,657,2177.05,2178.07,00:36:17:05,00:36:18:07
37253,5318609185758554501.xml,658,2178.08,2181.18,00:36:18:08,00:36:21:18
37254,5318609185758554501.xml,659,2181.19,2190.23,00:36:21:19,00:36:30:23
37255,5318609185758554501.xml,660,2190.24,2194.07,00:36:30:24,00:36:34:07
37256,5318609185758554501.xml,661,2194.08,2195.15,00:36:34:08,00:36:35:15
37257,5318609185758554501.xml,662,2195.16,2201.08,00:36:35:16,00:36:41:08
37258,5318609185758554501.xml,663,2201.09,2202.08,00:36:41:09,00:36:42:08
37259,5318609185758554501.xml,664,2202.09,2203.22,00:36:42:09,00:36:43:22
37260,5318609185758554501.xml,665,2203.23,2206.14,00:36:43:23,00:36:46:14
37261,5318609185758554501.xml,666,2206.15,2207.16,00:36:46:15,00:36:47:16
37262,5318609185758554501.xml,667,2207.17,2212.03,00:36:47:17,00:36:52:03
37263,5318609185758554501.xml,668,2212.04,2213.11,00:36:52:04,00:36:53:11
37264,5318609185758554501.xml,669,2213.12,2215.03,00:36:53:12,00:36:55:03
37265,5318609185758554501.xml,670,2215.04,2218.02,00:36:55:04,00:36:58:02
37266,5318609185758554501.xml,671,2218.03,2219.19,00:36:58:03,00:36:59:19
37267,5318609185758554501.xml,672,2219.2,2221.14,00:36:59:20,00:37:01:14
37268,5318609185758554501.xml,673,2221.15,2223.04,00:37:01:15,00:37:03:04
37269,5318609185758554501.xml,674,2223.05,2224.06,00:37:03:05,00:37:04:06
37270,5318609185758554501.xml,675,2224.07,2225.17,00:37:04:07,00:37:05:17
37271,5318609185758554501.xml,676,2225.18,2227.01,00:37:05:18,00:37:07:01
37272,5318609185758554501.xml,677,2227.02,2230.24,00:37:07:02,00:37:10:24
37273,5318609185758554501.xml,678,2231.0,2235.18,00:37:11:00,00:37:15:18
37274,5318609185758554501.xml,679,2235.19,2237.12,00:37:15:19,00:37:17:12
37275,5318609185758554501.xml,680,2237.13,2239.18,00:37:17:13,00:37:19:18
37276,5318609185758554501.xml,681,2239.19,2241.24,00:37:19:19,00:37:21:24
37277,5318609185758554501.xml,682,2242.0,2247.23,00:37:22:00,00:37:27:23
37278,5318609185758554501.xml,683,2247.24,2248.14,00:37:27:24,00:37:28:14
37279,5318609185758554501.xml,684,2248.15,2251.0,00:37:28:15,00:37:31:00
37280,5318609185758554501.xml,685,2251.01,2254.03,00:37:31:01,00:37:34:03
37281,5318609185758554501.xml,686,2254.04,2264.17,00:37:34:04,00:37:44:17
37282,5318609185758554501.xml,687,2264.18,2269.03,00:37:44:18,00:37:49:03
37283,5318609185758554501.xml,688,2269.04,2270.2,00:37:49:04,00:37:50:20
37284,5318609185758554501.xml,689,2270.21,2274.05,00:37:50:21,00:37:54:05
37285,5318609185758554501.xml,690,2274.06,2279.09,00:37:54:06,00:37:59:09
37286,5318609185758554501.xml,691,2279.1,2281.12,00:37:59:10,00:38:01:12
37287,5318609185758554501.xml,692,2281.13,2289.02,00:38:01:13,00:38:09:02
37288,5318609185758554501.xml,693,2289.03,2290.01,00:38:09:03,00:38:10:01
37289,5318609185758554501.xml,694,2290.02,2294.23,00:38:10:02,00:38:14:23
37290,5318609185758554501.xml,695,2294.24,2303.15,00:38:14:24,00:38:23:15
37291,5318609185758554501.xml,696,2303.16,2314.07,00:38:23:16,00:38:34:07
37292,5318609185758554501.xml,697,2314.08,2315.19,00:38:34:08,00:38:35:19
37293,5318609185758554501.xml,698,2315.2,2318.13,00:38:35:20,00:38:38:13
37294,5318609185758554501.xml,699,2318.14,2324.06,00:38:38:14,00:38:44:06
37295,5318609185758554501.xml,700,2324.07,2326.02,00:38:44:07,00:38:46:02
37296,5318609185758554501.xml,701,2326.03,2336.2,00:38:46:03,00:38:56:20
37297,5318609185758554501.xml,702,2336.21,2338.13,00:38:56:21,00:38:58:13
37298,5318609185758554501.xml,703,2338.14,2340.11,00:38:58:14,00:39:00:11
37299,5318609185758554501.xml,704,2340.12,2343.22,00:39:00:12,00:39:03:22
37300,5318609185758554501.xml,705,2343.23,2347.07,00:39:03:23,00:39:07:07
37301,5318609185758554501.xml,706,2347.08,2348.08,00:39:07:08,00:39:08:08
37302,5318609185758554501.xml,707,2348.09,2350.21,00:39:08:09,00:39:10:21
37303,5318609185758554501.xml,708,2350.22,2352.17,00:39:10:22,00:39:12:17
37304,5318609185758554501.xml,709,2352.18,2354.15,00:39:12:18,00:39:14:15
37305,5318609185758554501.xml,710,2354.16,2355.24,00:39:14:16,00:39:15:24
37306,5318609185758554501.xml,711,2356.0,2358.19,00:39:16:00,00:39:18:19
37307,5318609185758554501.xml,712,2358.2,2367.02,00:39:18:20,00:39:27:02
37308,5318609185758554501.xml,713,2367.03,2370.01,00:39:27:03,00:39:30:01
37309,5318609185758554501.xml,714,2370.02,2382.17,00:39:30:02,00:39:42:17
37310,5318609185758554501.xml,715,2382.18,2383.18,00:39:42:18,00:39:43:18
37311,5318609185758554501.xml,716,2383.19,2396.23,00:39:43:19,00:39:56:23
37312,5318609185758554501.xml,717,2396.24,2398.19,00:39:56:24,00:39:58:19
37313,5318609185758554501.xml,718,2398.2,2399.19,00:39:58:20,00:39:59:19
37314,5318609185758554501.xml,719,2399.2,2400.09,00:39:59:20,00:40:00:09
37315,5318609185758554501.xml,720,2400.1,2418.19,00:40:00:10,00:40:18:19
37316,5318609185758554501.xml,721,2418.2,2420.08,00:40:18:20,00:40:20:08
37317,5318609185758554501.xml,722,2420.09,2423.09,00:40:20:09,00:40:23:09
37318,5318609185758554501.xml,723,2423.1,2425.19,00:40:23:10,00:40:25:19
37319,5318609185758554501.xml,724,2425.2,2431.08,00:40:25:20,00:40:31:08
37320,5318609185758554501.xml,725,2431.09,2434.02,00:40:31:09,00:40:34:02
37321,5318609185758554501.xml,726,2434.03,2435.21,00:40:34:03,00:40:35:21
37322,5318609185758554501.xml,727,2435.22,2439.22,00:40:35:22,00:40:39:22
37323,5318609185758554501.xml,728,2439.23,2449.03,00:40:39:23,00:40:49:03
37324,5318609185758554501.xml,729,2449.04,2450.17,00:40:49:04,00:40:50:17
37325,5318609185758554501.xml,730,2450.18,2456.04,00:40:50:18,00:40:56:04
37326,5318609185758554501.xml,731,2456.05,2457.21,00:40:56:05,00:40:57:21
37327,5318609185758554501.xml,732,2457.22,2458.07,00:40:57:22,00:40:58:07
37328,5318609185758554501.xml,733,2458.08,2458.19,00:40:58:08,00:40:58:19
37329,5318609185758554501.xml,734,2458.2,2459.1,00:40:58:20,00:40:59:10
37330,5318609185758554501.xml,735,2459.11,2460.14,00:40:59:11,00:41:00:14
37331,5318609185758554501.xml,736,2460.15,2465.12,00:41:00:15,00:41:05:12
37332,5318609185758554501.xml,737,2465.13,2469.24,00:41:05:13,00:41:09:24
37333,5318609185758554501.xml,738,2470.0,2471.15,00:41:10:00,00:41:11:15
37334,5318609185758554501.xml,739,2471.16,2473.0,00:41:11:16,00:41:13:00
37335,5318609185758554501.xml,740,2473.01,2474.22,00:41:13:01,00:41:14:22
37336,5318609185758554501.xml,741,2474.23,2477.21,00:41:14:23,00:41:17:21
37337,5318609185758554501.xml,742,2477.22,2478.14,00:41:17:22,00:41:18:14
37338,5318609185758554501.xml,743,2478.15,2479.06,00:41:18:15,00:41:19:06
37339,5318609185758554501.xml,744,2479.07,2480.2,00:41:19:07,00:41:20:20
37340,5318609185758554501.xml,745,2480.21,2482.18,00:41:20:21,00:41:22:18
37341,5318609185758554501.xml,746,2482.19,2484.19,00:41:22:19,00:41:24:19
37342,5318609185758554501.xml,747,2484.2,2486.18,00:41:24:20,00:41:26:18
37343,5318609185758554501.xml,748,2486.19,2488.1,00:41:26:19,00:41:28:10
37344,5318609185758554501.xml,749,2488.11,2492.09,00:41:28:11,00:41:32:09
37345,5318609185758554501.xml,750,2492.1,2494.0,00:41:32:10,00:41:34:00
37346,5318609185758554501.xml,751,2494.01,2494.18,00:41:34:01,00:41:34:18
37347,5318609185758554501.xml,752,2494.19,2496.03,00:41:34:19,00:41:36:03
37348,5318609185758554501.xml,753,2496.04,2497.17,00:41:36:04,00:41:37:17
37349,5318609185758554501.xml,754,2497.18,2499.01,00:41:37:18,00:41:39:01
37350,5318609185758554501.xml,755,2499.02,2500.11,00:41:39:02,00:41:40:11
37351,5318609185758554501.xml,756,2500.12,2502.11,00:41:40:12,00:41:42:11
37352,5318609185758554501.xml,757,2502.12,2503.15,00:41:42:12,00:41:43:15
37353,5318609185758554501.xml,758,2503.16,2505.15,00:41:43:16,00:41:45:15
37354,5318609185758554501.xml,759,2505.16,2508.01,00:41:45:16,00:41:48:01
37355,5318609185758554501.xml,760,2508.02,2511.0,00:41:48:02,00:41:51:00
37356,5318609185758554501.xml,761,2511.01,2515.0,00:41:51:01,00:41:55:00
37357,5318609185758554501.xml,762,2515.01,2515.15,00:41:55:01,00:41:55:15
37358,5318609185758554501.xml,763,2515.16,2516.11,00:41:55:16,00:41:56:11
37359,5318609185758554501.xml,764,2516.12,2520.21,00:41:56:12,00:42:00:21
37360,5318609185758554501.xml,765,2520.22,2529.23,00:42:00:22,00:42:09:23
37361,5318609185758554501.xml,766,2529.24,2532.08,00:42:09:24,00:42:12:08
37362,5318609185758554501.xml,767,2532.09,2538.14,00:42:12:09,00:42:18:14
37363,5318609185758554501.xml,768,2538.15,2541.15,00:42:18:15,00:42:21:15
37364,5318609185758554501.xml,769,2541.16,2544.08,00:42:21:16,00:42:24:08
37365,5318609185758554501.xml,770,2544.09,2551.04,00:42:24:09,00:42:31:04
37366,5318609185758554501.xml,771,2551.05,2553.07,00:42:31:05,00:42:33:07
37367,5318609185758554501.xml,772,2553.08,2557.08,00:42:33:08,00:42:37:08
37368,5318609185758554501.xml,773,2557.09,2561.2,00:42:37:09,00:42:41:20
37369,5318609185758554501.xml,774,2561.21,2564.09,00:42:41:21,00:42:44:09
37370,5318609185758554501.xml,775,2564.1,2565.09,00:42:44:10,00:42:45:09
37371,5318609185758554501.xml,776,2565.1,2566.13,00:42:45:10,00:42:46:13
37372,5318609185758554501.xml,777,2566.14,2567.15,00:42:46:14,00:42:47:15
37373,5318609185758554501.xml,778,2567.16,2570.11,00:42:47:16,00:42:50:11
37374,5318609185758554501.xml,779,2570.12,2572.06,00:42:50:12,00:42:52:06
37375,5318609185758554501.xml,780,2572.07,2574.02,00:42:52:07,00:42:54:02
37376,5318609185758554501.xml,781,2574.03,2575.17,00:42:54:03,00:42:55:17
37377,5318609185758554501.xml,782,2575.18,2577.11,00:42:55:18,00:42:57:11
37378,5318609185758554501.xml,783,2577.12,2578.2,00:42:57:12,00:42:58:20
37379,5318609185758554501.xml,784,2578.21,2581.09,00:42:58:21,00:43:01:09
37380,5318609185758554501.xml,785,2581.1,2582.2,00:43:01:10,00:43:02:20
37381,5318609185758554501.xml,786,2582.21,2584.04,00:43:02:21,00:43:04:04
37382,5318609185758554501.xml,787,2584.05,2585.2,00:43:04:05,00:43:05:20
37383,5318609185758554501.xml,788,2585.21,2586.22,00:43:05:21,00:43:06:22
37384,5318609185758554501.xml,789,2586.23,2591.11,00:43:06:23,00:43:11:11
37385,5318609185758554501.xml,790,2591.12,2592.2,00:43:11:12,00:43:12:20
37386,5318609185758554501.xml,791,2592.21,2595.06,00:43:12:21,00:43:15:06
37387,5318609185758554501.xml,792,2595.07,2596.03,00:43:15:07,00:43:16:03
37388,5318609185758554501.xml,793,2596.04,2597.13,00:43:16:04,00:43:17:13
37389,5318609185758554501.xml,794,2597.14,2598.21,00:43:17:14,00:43:18:21
37390,5318609185758554501.xml,795,2598.22,2601.04,00:43:18:22,00:43:21:04
37391,5318609185758554501.xml,796,2601.05,2602.2,00:43:21:05,00:43:22:20
37392,5318609185758554501.xml,797,2602.21,2605.03,00:43:22:21,00:43:25:03
37393,5318609185758554501.xml,798,2605.04,2613.03,00:43:25:04,00:43:33:03
37394,5318609185758554501.xml,799,2613.04,2618.13,00:43:33:04,00:43:38:13
37395,5318609185758554501.xml,800,2618.14,2622.17,00:43:38:14,00:43:42:17
37396,5318609185758554501.xml,801,2622.18,2624.03,00:43:42:18,00:43:44:03
37397,5318609185758554501.xml,802,2624.04,2630.04,00:43:44:04,00:43:50:04
37398,5318609185758554501.xml,803,2630.05,2638.09,00:43:50:05,00:43:58:09
37399,5318609185758554501.xml,804,2638.1,2643.08,00:43:58:10,00:44:03:08
37400,5318609185758554501.xml,805,2643.09,2643.18,00:44:03:09,00:44:03:18
37401,5318609185758554501.xml,806,2643.19,2644.2,00:44:03:19,00:44:04:20
37402,5318609185758554501.xml,807,2644.21,2648.13,00:44:04:21,00:44:08:13
37403,5318609185758554501.xml,808,2648.14,2648.2,00:44:08:14,00:44:08:20
37404,5318609185758554501.xml,809,2648.21,2649.08,00:44:08:21,00:44:09:08
37405,5318609185758554501.xml,810,2649.09,2649.19,00:44:09:09,00:44:09:19
37406,5318609185758554501.xml,811,2649.2,2652.01,00:44:09:20,00:44:12:01
37407,5318609185758554501.xml,812,2652.02,2652.24,00:44:12:02,00:44:12:24
37408,5318609185758554501.xml,813,2653.0,2655.19,00:44:13:00,00:44:15:19
37409,5318609185758554501.xml,814,2655.2,2657.01,00:44:15:20,00:44:17:01
37410,5318609185758554501.xml,815,2657.02,2657.18,00:44:17:02,00:44:17:18
37411,5318609185758554501.xml,816,2657.19,2661.1,00:44:17:19,00:44:21:10
37412,5318609185758554501.xml,817,2661.11,2665.13,00:44:21:11,00:44:25:13
37413,5318609185758554501.xml,818,2665.14,2667.19,00:44:25:14,00:44:27:19
37414,5318609185758554501.xml,819,2667.2,2669.05,00:44:27:20,00:44:29:05
37415,5318609185758554501.xml,820,2669.06,2672.09,00:44:29:06,00:44:32:09
37416,5318609185758554501.xml,821,2672.1,2675.1,00:44:32:10,00:44:35:10
37417,5318609185758554501.xml,822,2675.11,2678.16,00:44:35:11,00:44:38:16
37418,5318609185758554501.xml,823,2678.17,2698.03,00:44:38:17,00:44:58:03
37419,5318609185758554501.xml,824,2698.04,2699.12,00:44:58:04,00:44:59:12
37420,5318609185758554501.xml,825,2699.13,2701.2,00:44:59:13,00:45:01:20
37421,5318609185758554501.xml,826,2701.21,2704.18,00:45:01:21,00:45:04:18
37422,5318609185758554501.xml,827,2704.19,2719.15,00:45:04:19,00:45:19:15
37423,5318609185758554501.xml,828,2719.16,2722.17,00:45:19:16,00:45:22:17
37424,5318609185758554501.xml,829,2722.18,2724.21,00:45:22:18,00:45:24:21
37425,5318609185758554501.xml,830,2724.22,2726.16,00:45:24:22,00:45:26:16
37426,5318609185758554501.xml,831,2726.17,2734.14,00:45:26:17,00:45:34:14
37427,5318609185758554501.xml,832,2734.15,2736.14,00:45:34:15,00:45:36:14
37428,5318609185758554501.xml,833,2736.15,2740.02,00:45:36:15,00:45:40:02
37429,5318609185758554501.xml,834,2740.03,2742.06,00:45:40:03,00:45:42:06
37430,5318609185758554501.xml,835,2742.07,2746.2,00:45:42:07,00:45:46:20
37431,5318609185758554501.xml,836,2746.21,2753.0,00:45:46:21,00:45:53:00
37432,5318609185758554501.xml,837,2753.01,2766.22,00:45:53:01,00:46:06:22
37433,5318609185758554501.xml,838,2766.23,2769.23,00:46:06:23,00:46:09:23
37434,5318609185758554501.xml,839,2769.24,2770.2,00:46:09:24,00:46:10:20
37435,5318609185758554501.xml,840,2770.21,2771.23,00:46:10:21,00:46:11:23
37436,5318609185758554501.xml,841,2771.24,2791.03,00:46:11:24,00:46:31:03
37437,5318609185758554501.xml,842,2791.04,2795.09,00:46:31:04,00:46:35:09
37438,5318609185758554501.xml,843,2795.1,2796.11,00:46:35:10,00:46:36:11
37439,5318609185758554501.xml,844,2796.12,2797.08,00:46:36:12,00:46:37:08
37440,5318609185758554501.xml,845,2797.09,2799.09,00:46:37:09,00:46:39:09
37441,5318609185758554501.xml,846,2799.1,2801.22,00:46:39:10,00:46:41:22
37442,5318609185758554501.xml,847,2801.23,2815.09,00:46:41:23,00:46:55:09
37443,5318609185758554501.xml,848,2815.1,2817.07,00:46:55:10,00:46:57:07
37444,5318609185758554501.xml,849,2817.08,2817.19,00:46:57:08,00:46:57:19
37445,5318609185758554501.xml,850,2817.2,2818.09,00:46:57:20,00:46:58:09
37446,5318609185758554501.xml,851,2818.1,2818.14,00:46:58:10,00:46:58:14
37447,5318609185758554501.xml,852,2818.15,2822.03,00:46:58:15,00:47:02:03
37448,5318609185758554501.xml,853,2822.04,2824.07,00:47:02:04,00:47:04:07
37449,5318609185758554501.xml,854,2824.08,2841.1,00:47:04:08,00:47:21:10
37450,5318609185758554501.xml,855,2841.11,2847.1,00:47:21:11,00:47:27:10
37451,5318609185758554501.xml,856,2847.11,2849.23,00:47:27:11,00:47:29:23
37452,5318609185758554501.xml,857,2849.24,2852.1,00:47:29:24,00:47:32:10
37453,5318609185758554501.xml,858,2852.11,2865.08,00:47:32:11,00:47:45:08
37454,5318609185758554501.xml,859,2865.09,2870.16,00:47:45:09,00:47:50:16
37455,5318609185758554501.xml,860,2870.17,2872.17,00:47:50:17,00:47:52:17
37456,5318609185758554501.xml,861,2872.18,2874.08,00:47:52:18,00:47:54:08
37457,5318609185758554501.xml,862,2874.09,2876.14,00:47:54:09,00:47:56:14
37458,5318609185758554501.xml,863,2876.15,2877.21,00:47:56:15,00:47:57:21
37459,5318609185758554501.xml,864,2877.22,2878.15,00:47:57:22,00:47:58:15
37460,5318609185758554501.xml,865,2878.16,2878.22,00:47:58:16,00:47:58:22
37461,5318609185758554501.xml,866,2878.23,2880.16,00:47:58:23,00:48:00:16
37462,5318609185758554501.xml,867,2880.17,2881.2,00:48:00:17,00:48:01:20
37463,5318609185758554501.xml,868,2881.21,2885.11,00:48:01:21,00:48:05:11
37464,5318609185758554501.xml,869,2885.12,2886.12,00:48:05:12,00:48:06:12
37465,5318609185758554501.xml,870,2886.13,2888.0,00:48:06:13,00:48:08:00
37466,5318609185758554501.xml,871,2888.01,2889.17,00:48:08:01,00:48:09:17
37467,5318609185758554501.xml,872,2889.18,2890.24,00:48:09:18,00:48:10:24
37468,5318609185758554501.xml,873,2891.0,2893.04,00:48:11:00,00:48:13:04
37469,5318609185758554501.xml,874,2893.05,2894.19,00:48:13:05,00:48:14:19
37470,5318609185758554501.xml,875,2894.2,2897.21,00:48:14:20,00:48:17:21
37471,5318609185758554501.xml,876,2897.22,2900.23,00:48:17:22,00:48:20:23
37472,5318609185758554501.xml,877,2900.24,2903.2,00:48:20:24,00:48:23:20
37473,5318609185758554501.xml,878,2903.21,2904.22,00:48:23:21,00:48:24:22
37474,5318609185758554501.xml,879,2904.23,2910.17,00:48:24:23,00:48:30:17
37475,5318609185758554501.xml,880,2910.18,2918.14,00:48:30:18,00:48:38:14
37476,5318609185758554501.xml,881,2918.15,2919.22,00:48:38:15,00:48:39:22
37477,5318609185758554501.xml,882,2919.23,2921.11,00:48:39:23,00:48:41:11
37478,5318609185758554501.xml,883,2921.12,2922.05,00:48:41:12,00:48:42:05
37479,5318609185758554501.xml,884,2922.06,2923.01,00:48:42:06,00:48:43:01
37480,5318609185758554501.xml,885,2923.02,2925.0,00:48:43:02,00:48:45:00
37481,5318609185758554501.xml,886,2925.01,2926.03,00:48:45:01,00:48:46:03
37482,5318609185758554501.xml,887,2926.04,2927.11,00:48:46:04,00:48:47:11
37483,5318609185758554501.xml,888,2927.12,2928.17,00:48:47:12,00:48:48:17
37484,5318609185758554501.xml,889,2928.18,2930.11,00:48:48:18,00:48:50:11
37485,5318609185758554501.xml,890,2930.12,2931.23,00:48:50:12,00:48:51:23
37486,5318609185758554501.xml,891,2931.24,2932.01,00:48:51:24,00:48:52:01
37487,5318609185758554501.xml,892,2932.02,2936.05,00:48:52:02,00:48:56:05
37488,5318609185758554501.xml,893,2936.06,2941.14,00:48:56:06,00:49:01:14
37489,5318609185758554501.xml,894,2941.15,2943.23,00:49:01:15,00:49:03:23
37490,5318609185758554501.xml,895,2943.24,2945.24,00:49:03:24,00:49:05:24
37491,5318609185758554501.xml,896,2946.0,2948.22,00:49:06:00,00:49:08:22
37492,5318609185758554501.xml,897,2948.23,2966.09,00:49:08:23,00:49:26:09
37493,5318609185758554501.xml,898,2966.1,2976.15,00:49:26:10,00:49:36:15
37494,5318609185758554501.xml,899,2976.16,2978.22,00:49:36:16,00:49:38:22
